record_id,artist_user_id,title,genre,release_date
record_1a28ebb7-a269-4f16-847d-1a151a80bbc9,user_711954e7-3ed5-4894-adc0-cd8cbc14e1b6,Idea discussion them social,Latin,2020-03-10
record_e108a1e6-0e0c-4f1d-bfdf-d6c58f719951,user_b9f34628-d1ed-4dd3-b5f8-9a5c0663bb23,Others tax,Disco,2020-10-28
record_d5d3b436-0c69-4142-9624-6326581e5ffb,user_5c5440c4-3e24-4aa2-885a-4e1b262225d2,Beat major,Gospel,2023-12-02
record_b19f47ae-46fd-4cf7-ab20-d8d7364e29ac,user_83562067-9930-44d8-abfd-9ac6d18ac9ff,Can think,Latin,2023-09-15
record_c98a2667-77b7-4955-b997-44aba0d5edc3,user_545bd979-3f64-43f1-aa21-c02f4b7d574b,Before here trip,Soul,2021-06-21
record_74149c68-28eb-49ab-9d2c-75c4a71fbe1f,user_d055c6b9-f09a-4ec7-bde2-bc10fc9be316,Several Democrat offer team,Reggae,2020-08-13
record_a4946528-b2cb-4238-8953-0166ea668465,user_51db6882-d754-4671-98cb-5b0a2e7c8210,Player sit,Indie,2021-09-24
record_3e95260e-f4e2-4c86-861d-b4023aef2c65,user_8588d81c-301f-4444-ae70-de6d34931cbd,Anyone tonight employee,Hip-Hop,2023-01-25
record_1d3fa254-8e9c-4453-ba55-328de9485166,user_3eafc224-9976-446a-ae84-1303e6775331,Republican agency which building,Classical,2023-12-22
record_dfab52de-8ab6-4165-a364-68c186e40259,user_25b40ebe-cb50-4a6c-b012-97de3e1cd0e5,Discussion security skin,Disco,2022-07-16
record_154ce2a2-1e2c-48c4-be66-41ddf41245a7,user_ef56ef95-1bcd-4591-b1ba-393c6f101e80,Small century stop,Gospel,2020-01-07
record_de3f733a-0696-4f80-93b3-3325371c3406,user_a02449e3-a328-47db-99e3-3ea3acf0f7ef,Pay all culture,Pop,2020-05-20
record_0094121d-dacb-4d4e-808b-6a07b72189cc,user_80b63994-e7f9-4f57-ab42-88683a70d183,Standard treatment say last,Metal,2023-05-04
record_eab6fff7-135c-4306-aa09-f79d82632749,user_a5bef8b6-f8f0-47e1-8533-c48e6c257429,Thank option,Soul,2022-06-24
record_40fec7ac-4dbc-4ba3-8bcd-7ce117d9a4f8,user_ef8fe53a-cbe0-4ec0-a2c0-1df9c4057f28,Scene whole send,R&B,2023-09-25
record_b29b0ffe-2179-4b05-b6ce-f090f5500af9,user_4a9ffbf6-5430-45a4-b68e-0ae6f6737d8b,Project network eat,R&B,2021-03-14
record_13cc1f39-9e4e-41e4-adf2-5ea3c50b1e9f,user_270ed6ba-8f25-4337-abc7-70d6d603c214,Old protect activity,Techno,2023-08-27
record_b372fae6-88d9-4797-8cd0-1ad101c4ddda,user_6992006b-130a-4ec4-ae76-ebf8739ccf0b,Practice tend,Classical,2020-03-18
record_72a28c2c-c027-49ce-aa62-33a22c94b527,user_f26dab99-8635-4aad-9355-8e707f7dbc50,Site mission record maintain,Disco,2023-11-25
record_a6d080e9-710b-4c18-a3a1-e7b258c22728,user_18c7c788-f894-4faf-bcfd-a85147994435,Everything whom alone,Gospel,2023-04-20
record_c6e4c0cf-c07e-4847-bd86-07dae6a6dfa1,user_00b96163-8656-463c-b5f9-3373f0d8ef8f,Remain skin,Techno,2021-10-19
record_b033afc7-e834-4766-8346-43f61748791e,user_28adf184-ee46-4e5e-99e7-c8bc77644a91,Born generation heavy,Hip-Hop,2021-06-14
record_b027bc2e-1d97-45b1-b72e-3634f88ced02,user_0b710364-1a30-4352-81b1-49d97055713c,Professor city seek,Latin,2023-04-12
record_79c37f06-483d-45db-bb51-ce17111e2277,user_705aee01-9e59-4941-a09a-3dcd86480e86,View,Rock,2023-01-30
record_6859c684-044e-47d4-9a07-101ecc9676a8,user_e7925774-f0e0-41f2-8f39-7747868782c4,Make nice change,Soul,2020-06-20
record_3be34d3a-4890-41b2-9f16-60c4fd2b92a4,user_f5f0530f-e229-401c-b2e7-10a16aec386c,Degree young discussion,Metal,2020-03-03
record_621678f1-7a96-4bb6-81a4-86dbf98391d7,user_7da5ccfb-2e70-4bbb-9ffc-f87e45f87cf1,Area let cost,Soul,2020-03-02
record_c2e789f5-9b27-462c-88f5-7288fb1b1cd7,user_7f839d86-1ac5-40e8-adca-e98460a5da7d,Everything relationship network,Blues,2020-06-28
record_cc74185b-1fee-4a68-8728-3d1b52952bc9,user_bab3f848-261f-4056-a865-4f01793058a3,Decade thus,R&B,2020-01-19
record_45201dfa-ffb3-4697-be21-40ff0abca7af,user_16a4c782-cb57-4c3b-859d-11eae6fb787b,Girl usually four,Latin,2020-05-31
record_0e55824b-e789-460f-aaee-30f8445a93dc,user_457ad608-9661-4384-9919-1d89c52fd0de,Stage much of,Electronic,2023-10-07
record_9fef2094-d148-4a8b-aa2f-fa9b8f140a71,user_f921401a-7991-4db2-9491-2cb32b4146db,Along their,Reggae,2022-01-27
record_470b07de-1325-499f-bacd-51e8953d9f9a,user_b76b00e9-cdd0-422c-85fe-3037f7b5d6e2,Want PM,Punk,2022-04-24
record_51e4e2e7-8528-464e-85de-49215498421c,user_43657ae1-59b5-470e-bfdc-9e4ff7e3be74,Child west everybody,Folk,2021-01-27
record_74ddab23-c00a-4d02-af5c-f7b6917c18a3,user_377075cd-a1c3-4f19-816c-0fdcfc973607,Office issue,R&B,2023-05-23
record_c7c347e7-b109-443a-bac6-65f6e9938f92,user_14358afa-97ae-43e8-bffc-bccc0a2509e9,Social condition,Folk,2022-06-17
record_cfb514eb-9105-4ade-b15e-755a6acd6e7e,user_1fcd340c-aef1-4633-a2e9-c6321864b606,Old radio,Folk,2020-07-18
record_917075b9-a196-4bf9-b88d-15aac0eb14ab,user_b26fbc8f-e3c8-426f-9d4c-77eec730bacd,Determine dark,Country,2021-03-15
record_b1aec079-17d0-4510-a6a6-b23167d39bc0,user_6f5fd3e4-5917-46a6-ba38-9fd920edb8d1,Nor both hard,Funk,2023-08-24
record_54c00fc1-805d-455d-a8c1-d8f56dd47551,user_b899bef7-8fe3-4c2e-bff3-bd3af3c8e344,Child authority ability,Folk,2022-11-22
record_0dd9a175-3f47-4e27-bfca-0aa2d0eed30f,user_60a4da2a-a938-4987-8634-b17942c753e6,Miss surface term,Rock,2022-05-05
record_38ed8d38-fd5b-4bcf-a40c-999bee1b8663,user_d383327a-dd9c-4a4f-bbaf-262c7a6d90a0,Throughout movie sort law,Punk,2020-12-12
record_8de0a563-e7e6-483f-ad76-17568e0cbd40,user_8929aa6d-3cab-4a72-85f6-6a33d8e69dc7,Save high growth,R&B,2020-05-28
record_b6f51c72-3534-4b29-ae62-00580338f467,user_e7e6b288-eccf-4e8d-8ca3-414032972a89,Western fear,Reggae,2020-06-15
record_a81e20be-bd89-401c-b3e8-20b309a5ab83,user_0d29d7f5-4482-4c26-8c28-7a5538603482,Leave garden there experience,Reggae,2020-11-25
record_04b59df9-af69-423b-90c9-35bf9148835c,user_45b6bfb5-8583-4674-b00c-98156f632a17,Water property,Funk,2022-06-07
record_7a8d36c3-9bfe-4215-b94f-dda0477da180,user_5d548e33-55c4-4a8e-b78e-378e83ea5d8b,Civil garden wind,Techno,2022-02-08
record_23766085-acf8-4f03-8597-bd949ee24433,user_67d94733-c5bc-49e5-be21-214a3ddaaa5c,Employee green store,Pop,2021-08-19
record_c37aa81a-c0e6-4d6b-a3f2-d565c1e7adca,user_2697082a-a717-43ac-8f90-ec42f7d0f361,Staff either,Jazz,2022-05-10
record_c4dd4946-9aae-4f08-9d6c-d79a0c200c59,user_83a40c0c-573e-44ec-8cac-b5951513f88b,Third save,Classical,2022-02-13
record_54cafe9c-7c28-47b3-b8ea-3e063fbbec5e,user_cb031078-240c-4854-8138-fe501f22aa64,Share painting hotel,Gospel,2021-02-02
record_35a22918-c6ef-4566-a6e7-3a0942aea42d,user_e37d7018-7a73-4c72-b008-c528fbbc2dd6,Of think officer mention,Punk,2020-01-25
record_ef9a6e35-1250-49ee-b94f-a55a13276ba7,user_2b168709-9874-4018-a598-95ad3a213715,By push,Reggae,2020-08-26
record_e4be7dd7-ad8c-4cd3-adc7-0baa458a46d3,user_b7d4914f-294f-47fb-8f67-5ba4d7fb4010,Too direction wife,Latin,2020-06-21
record_3d6bc1d1-dcff-44d9-9a88-6370cd40b46a,user_df3e7ef1-4a35-451b-9ee0-539f4dc29e93,Answer order firm,Blues,2020-01-23
record_7452e16b-232c-404f-868a-6a6bc8f44a75,user_cc7c0847-e810-43a6-9e92-1a2b2fea6e5c,Put office size,Soul,2020-06-30
record_8f154f1f-673a-4150-aa34-161cefd96ca3,user_980f1916-c49f-4a20-b22a-ee39d8407abf,Education eye say,R&B,2022-06-04
record_de528047-3f0a-42a8-afd6-6bde59bd3ea3,user_39c15f65-04ab-4449-acad-af21bb7303e2,Accept laugh box,Rock,2020-04-05
record_60c4f9c2-6304-43ba-91d0-3ea3baa48e82,user_2005b574-0cbc-4042-aacc-3dc23f7b4696,Resource best us,Pop,2020-06-29
record_846bc492-3d59-4b61-b682-719863230a52,user_05f9132b-47fb-4d2b-992c-17b3c4afb2df,Clear onto audience,Country,2022-05-18
record_e56884bf-0853-4698-875f-e00441699afd,user_f0a3d378-74cd-4498-9ef3-5bc90111a6cb,Skin environment coach,Gospel,2022-07-13
record_34c4609e-a45e-4296-aea4-bd72decdeaf3,user_7abd2d96-93e9-4c93-9070-786223ee682a,Pull black beat social,Folk,2022-10-29
record_d703ec3b-852c-470e-928b-6892a32bde3d,user_b6757f94-9328-48f2-b4cf-661bcc3ce4ba,Artist could teach,Hip-Hop,2023-08-27
record_e9ed4537-0938-49f2-9afc-b9d8ce618808,user_827369a9-7b0e-4937-917e-632d1ed5620f,What chair,Indie,2021-11-04
record_4c8443de-7d8a-4fbb-a122-e2077c2c3b0e,user_e45a0dfb-8675-4ff3-9bd1-4b97d1bd3add,Military public remember,Soul,2023-03-29
record_904fa1d4-5349-4c7a-be13-3b1a80ec191d,user_48e21be2-5c5a-445d-b290-92297b33f359,Well place,Reggae,2020-12-08
record_72773369-f131-468d-9585-b7ecd0d560f1,user_38eaa9f8-e8fc-4ce4-a8ae-ffb882c1786c,Defense serious green,Blues,2021-10-29
record_d674679a-e72a-4219-a723-2f0b24819bee,user_5a61e935-0fec-4c35-9bc4-58f9e7ecb067,Statement remember,Blues,2023-04-28
record_6696da05-9759-465c-9b06-0e50ddb24762,user_bd870be7-25ae-4da4-8ba4-ccc4defc77df,Good agency think,Techno,2021-12-30
record_af74f98d-f491-4a12-b69d-b56608373c34,user_24fa5b26-e5b7-47dc-8568-5fb7ed458587,Though wish describe,Folk,2020-11-13
record_56b83f7f-9e7f-43ed-883b-84b85ce2045e,user_e55c293b-427f-446d-857c-9648d6434c48,Son deal,Indie,2023-01-10
record_1ce43be1-0069-4492-b330-c6106a51dc11,user_bc206040-0ecd-4160-b082-379527f24ad2,By site one,Jazz,2022-08-15
record_447ab9fa-4ad9-42c1-913e-0b000722d6fe,user_3c5d30bc-0ac2-4df1-8574-892d2f666df6,Sing at,Funk,2023-08-06
record_142f84f7-f4c6-4d92-a2c3-f0513fd884eb,user_4abdb786-0853-4401-87f5-21415dfc2670,Look blood lay,Techno,2020-08-02
record_474e6dd0-6c15-4bbb-b453-4eeeb5d0f7ac,user_230e7640-510f-4161-99db-32262ae50274,Lawyer run beautiful,Electronic,2023-03-09
record_cf441be4-5b70-439a-b029-9f6878096205,user_bbd5b1a2-0b2a-49c2-82e9-f458c503d70c,Participant front since price,Funk,2023-01-02
record_62389a63-e95f-43d1-acea-aa1bac0e0050,user_6ac27408-a0a6-4c57-a025-7b6854f7a8e3,Result guess for,Gospel,2021-10-17
record_bcba2b96-e563-421d-b8f1-2195f9cac2b1,user_6b7c5eb8-530c-4176-b438-6bce401b476b,Success example,Disco,2020-09-11
record_dd977857-3eb9-4c32-beb2-df6257503cdc,user_adb1c2d0-d859-48df-91eb-3bde3483f516,Seat word,Latin,2023-10-27
record_96595142-5637-4ac5-978b-3f8aa21f0112,user_f10048b1-22b6-4946-9c64-ee72861f81a0,Single once,Blues,2022-12-08
record_36c7f2c4-609f-4a34-9f2a-20703db800a7,user_4507d621-9cf5-4b66-91df-970ae966ce6d,Theory her bar,Pop,2022-08-14
record_6eb46641-418d-40a5-9037-5ce03928a8c0,user_6f33f39e-7659-4673-bd80-ca11394424b0,And career,Rock,2023-02-08
record_e20dbee1-f230-4c02-84a2-112bfb2744a2,user_fd0b54b6-0aa5-4cb0-8eec-502dc2c5307e,Region before,Techno,2022-03-14
record_cbad9aef-6395-475c-a2ae-ae865652df51,user_3f05cd62-2de4-48e4-848b-09a680b6337a,Nearly staff east,Country,2020-08-11
record_b980d005-ea0b-44d7-87e8-b8e354fec2c2,user_8b404e7f-a42f-40f2-9422-69225efbabf9,Whom,Gospel,2023-11-09
record_e7280382-f538-42d0-a92a-9b371a254683,user_de985a55-c9fb-4872-9b5e-4e3abe43f4a2,Always home,R&B,2020-01-21
record_51721d47-902f-4b41-9ad2-d2a57d598cee,user_f6cb31b3-48fa-4cd1-a483-7a59189af5d1,Herself car customer,Classical,2021-01-19
record_4a93b4f7-a165-461d-a817-90b1dcb0ea7f,user_482a8ed6-d5d3-4d7d-a617-19a5a59c2ab5,Control consider,Techno,2023-01-24
record_83088c95-46f4-4936-ad73-943db32801c6,user_1531f5ab-c72f-46c6-bfdb-2458530c9f40,Open test,Classical,2020-03-22
record_35fd6415-c0fc-445c-af77-739d58ab6a8a,user_ef41dd17-6885-4103-a9d1-038645ef0a7a,Them before,Electronic,2023-01-29
record_d852ca91-ac91-4cb6-ada7-ad31e3c4c771,user_39c8d999-40e5-4fd0-9cd5-96a93239abee,Quickly central reflect,Punk,2022-03-13
record_5b3f1efe-70df-4737-83d3-3a59329d2980,user_f4e4f063-03e7-4840-bb1e-19c4fecc6c48,Student standard,Gospel,2023-12-16
record_c14efe75-7bbb-4d9a-a3ec-5c07cf4a2427,user_2913a0bf-a8c0-401e-9b73-aa7c2544888a,Suffer goal near,Gospel,2021-09-12
record_701525b8-2fdc-41cd-9ef5-4bcc6d7b4823,user_3fbded9d-d59a-435c-863f-55f0b086f01e,Specific interview,Hip-Hop,2021-03-18
record_a566741a-5f42-4b0a-af2b-552013d58168,user_9ebe7a86-09cf-406d-9ba2-20a751d16f03,Chair seven,Jazz,2021-04-21
record_5cf650e6-597f-4f1a-8421-853cd44436a3,user_fd5f9010-b064-46bd-b770-8ab5edcc59d8,Of,Reggae,2022-05-28
record_303606e5-bc33-48d5-8e4f-e6745c11b569,user_c1843da7-1c73-4a62-976c-b4d9fbd5c68d,Loss company specific,Indie,2020-07-02
record_62e30070-8376-4dcc-902e-d9648b52dbfa,user_d390582a-b07d-43cc-ae2f-a1bebae4bd9d,Them now,Pop,2022-03-06
record_ba163317-877e-4c84-a49a-8e78e1095b8a,user_2909393f-2d44-4442-a632-80ff5a69d6d9,Issue tell cell,Country,2020-05-24
record_de9046fb-d440-473e-9385-961321e3ef6c,user_d56cafca-9e34-4bf5-be9d-a2c357ffb0d5,Leader natural,Latin,2022-03-14
record_8d06177f-f50e-40ed-bb9e-902138c224c0,user_93dd4bec-b804-44e9-84c9-88af6b5673d7,Teach value next,Folk,2021-04-29
record_3cd816d6-34e1-40c2-b2a3-a8c542eb557e,user_10dfa3b6-52b6-43a9-835a-ad110ad50ff2,Color information set,Electronic,2021-02-21
record_493de096-a3a6-4c73-bb7c-f468568cb269,user_bc1b3d82-cd8d-4b35-80b2-0aa44e456b2d,First throw,Disco,2023-01-20
record_9a2d2f6b-2a28-4162-9130-f05b4c56de24,user_a36de87e-9ff3-44a1-aa89-be6abd2f6457,Individual not,Classical,2023-10-07
record_58350f6f-e2c5-4996-b39d-07703ea5991a,user_7f825e94-d6a6-4266-b929-e27f83c202b0,Risk wish risk tough,Blues,2021-09-23
record_4c1eff32-0948-42f8-b267-f52a86396cd0,user_0ff9f9d8-a907-407b-a71a-e02028e4040d,Myself mother join,Folk,2023-12-24
record_981d9ec5-79d9-4f32-8e85-82eb531ec4e1,user_cc6102cf-753d-4e7a-8bd1-a5335405b741,Century,Soul,2023-04-05
record_223bd240-6190-41a0-ab2c-e458bc97b95c,user_46b61b9d-2a8a-4436-b3ca-2c544c46992e,Shake watch trouble,Disco,2023-07-17
record_1a423dcf-a1f2-43ac-a7c0-8747c0210728,user_bf4b7630-b9dd-40f0-b534-ef841ea43194,First some,Punk,2021-09-30
record_b831407e-8c5d-4484-829c-b5cb3684c9da,user_94b498aa-2a93-4e8e-8efa-229604beea67,Learn there,R&B,2022-07-28
record_b3f139f1-0c6c-4018-ada2-59aefcb9a197,user_262fa3ae-4706-432c-b54f-600abb327fb9,Low low social,Soul,2023-12-06
record_48606cd3-a8c7-45ef-a216-d0e0457c318c,user_81b9d067-7877-43cf-9793-6fb5ea6f4921,Health after sister during,R&B,2021-07-25
record_26413101-ebac-47e8-ba16-1a1018525b5e,user_be70d0e1-070d-49e6-9d38-bc3b50036361,Office ago name growth,Rock,2021-05-28
record_0a58e52a-7d71-445c-a226-79b0a16661bf,user_698f1aee-2361-4313-b1fb-b1a04fc0dc11,Candidate join protect,Disco,2020-10-20
record_ebb6be83-3d19-4bb6-81a3-09ae901a2bbb,user_4d3f9e9e-85d4-4656-83d3-6d5844b7bdfd,Building specific,R&B,2021-05-11
record_24398e7f-572e-4863-996c-afa0697cf068,user_eb19feb8-f1ce-477b-8669-6e7c2027eaf8,Any,Metal,2021-05-08
record_d8115428-c1ec-4a9b-996c-6eb5db9a1bf6,user_711954e7-3ed5-4894-adc0-cd8cbc14e1b6,She fight attack,Soul,2021-05-18
record_d75aa2e3-c368-465c-88d5-09695879eebc,user_b9f34628-d1ed-4dd3-b5f8-9a5c0663bb23,It final we,Techno,2020-12-09
record_1177b9a2-03b8-4140-a571-50b22993be82,user_5c5440c4-3e24-4aa2-885a-4e1b262225d2,Unit recently,Folk,2023-05-22
record_629a4c91-c390-4767-b47a-d05fa30c71ce,user_83562067-9930-44d8-abfd-9ac6d18ac9ff,Meet and,Classical,2023-05-19
record_a120d09b-ba72-4d34-9d81-021c01c2e3fa,user_545bd979-3f64-43f1-aa21-c02f4b7d574b,Benefit him these,Gospel,2020-01-16
record_87dbd050-cbb0-4fb6-8925-168a454dece2,user_d055c6b9-f09a-4ec7-bde2-bc10fc9be316,Land kid,Indie,2022-01-21
record_86a0a20a-f4d1-4428-a2a1-f3bfd1cee53b,user_51db6882-d754-4671-98cb-5b0a2e7c8210,Part paper pretty,Latin,2022-09-16
record_b3d908bb-4537-4fdd-8bb5-e63a948dba4e,user_8588d81c-301f-4444-ae70-de6d34931cbd,I truth,Soul,2023-08-30
record_42d58441-2878-4594-8c9f-2d6898cca48d,user_3eafc224-9976-446a-ae84-1303e6775331,Sometimes new time,Folk,2021-04-11
record_cef13ff9-aa36-4a12-8555-26f6c332a5b4,user_25b40ebe-cb50-4a6c-b012-97de3e1cd0e5,Even carry wide,Techno,2021-08-07
record_8a2e5b58-0017-4722-9fb3-92e76656bfd5,user_ef56ef95-1bcd-4591-b1ba-393c6f101e80,To experience enjoy,Hip-Hop,2022-06-18
record_6239565d-3e18-4b4c-97ab-15629df204b9,user_a02449e3-a328-47db-99e3-3ea3acf0f7ef,Even,Blues,2021-11-28
record_762f1b04-e42e-4432-9264-eae502722811,user_80b63994-e7f9-4f57-ab42-88683a70d183,Participant reflect,Funk,2023-12-23
record_6a960885-668d-44c3-8714-92870d15ac28,user_a5bef8b6-f8f0-47e1-8533-c48e6c257429,Evidence choose,Latin,2021-10-28
record_466ce39e-d84d-4474-b391-80fba6eb4dc2,user_ef8fe53a-cbe0-4ec0-a2c0-1df9c4057f28,Program task believe break,Blues,2023-09-24
record_ee7a9386-e96a-4781-a0e0-153063fe1ad1,user_4a9ffbf6-5430-45a4-b68e-0ae6f6737d8b,Western movie,Jazz,2020-04-02
record_7e14fdb2-0c0d-4e81-8ad8-0a3d0be4d215,user_270ed6ba-8f25-4337-abc7-70d6d603c214,Newspaper book,Techno,2020-06-09
record_41b357e0-83d9-4ee7-8a34-1a3604e75537,user_6992006b-130a-4ec4-ae76-ebf8739ccf0b,Throw determine her,Soul,2021-04-30
record_134b6ccb-0f4b-4627-8272-a1dc8342d407,user_f26dab99-8635-4aad-9355-8e707f7dbc50,Tree newspaper recent,Funk,2023-02-28
record_22031bac-6b71-4287-8996-c2a81745a69e,user_18c7c788-f894-4faf-bcfd-a85147994435,Dream six,Folk,2020-02-10
record_fb7fc9c1-0476-420d-b753-326cdb65b226,user_00b96163-8656-463c-b5f9-3373f0d8ef8f,Those maintain,Funk,2021-06-10
record_a7f97b16-a989-447d-9078-ebb8039050cb,user_28adf184-ee46-4e5e-99e7-c8bc77644a91,Education ok detail,Gospel,2020-12-10
record_928b0f8e-30d9-4b08-8038-cf5c2be91f0c,user_0b710364-1a30-4352-81b1-49d97055713c,Lawyer off,Funk,2022-10-21
record_30b5879b-22c9-4594-b687-57681fd2f176,user_705aee01-9e59-4941-a09a-3dcd86480e86,Property your,Disco,2021-10-27
record_09ecf4bc-f303-4ea8-8cdd-0e6627cc8f35,user_e7925774-f0e0-41f2-8f39-7747868782c4,Rich answer we,Folk,2023-05-26
record_de69e2da-305e-4e14-be97-0b264fb061aa,user_f5f0530f-e229-401c-b2e7-10a16aec386c,Reduce,Electronic,2023-08-22
record_802effec-4aa0-4cd3-9e7c-453fe4fb839c,user_7da5ccfb-2e70-4bbb-9ffc-f87e45f87cf1,Green wife glass,Funk,2023-12-21
record_3e5791df-d7fa-40a2-a67a-a28f2321460c,user_7f839d86-1ac5-40e8-adca-e98460a5da7d,Ground sign,Soul,2020-12-24
record_8c389ed6-2101-489d-a301-b66ab43ff51c,user_bab3f848-261f-4056-a865-4f01793058a3,Discover fast,Disco,2021-08-22
record_9bad8412-d6b3-4880-ae10-830d89c0b81e,user_16a4c782-cb57-4c3b-859d-11eae6fb787b,Forward score matter,Soul,2023-10-29
record_a59b5edf-9544-47c1-9f64-9960967961fe,user_457ad608-9661-4384-9919-1d89c52fd0de,Ask woman student,Pop,2020-05-25
record_d4fdd903-89e8-44fa-880f-143acda11c57,user_f921401a-7991-4db2-9491-2cb32b4146db,Them when appear,R&B,2020-10-08
record_ffe70086-8651-488f-a35f-a06141726bca,user_b76b00e9-cdd0-422c-85fe-3037f7b5d6e2,Month close near,Indie,2020-06-17
record_fcf501b0-f1a0-4154-81c5-e80266001bad,user_43657ae1-59b5-470e-bfdc-9e4ff7e3be74,Money always,Gospel,2020-11-08
record_d152413c-a285-43ac-94df-63719fe2d086,user_377075cd-a1c3-4f19-816c-0fdcfc973607,Attention miss,R&B,2023-07-27
record_cf39b4b0-3716-4ad8-ab31-11c05e42d6a8,user_14358afa-97ae-43e8-bffc-bccc0a2509e9,Wide down data,Pop,2022-05-04
record_be36d001-679c-4a55-be6c-597880bc9a2c,user_1fcd340c-aef1-4633-a2e9-c6321864b606,Include night,Punk,2021-03-28
record_8f4e3c49-fc33-4052-94c9-5f45c34301b2,user_b26fbc8f-e3c8-426f-9d4c-77eec730bacd,Serious find letter,Folk,2023-01-25
record_73039c17-33b5-421e-b2fb-a84a3354b2db,user_6f5fd3e4-5917-46a6-ba38-9fd920edb8d1,Something citizen provide,Soul,2021-07-09
record_1f3e765a-ecba-45b6-8f5c-203f6e5b9543,user_b899bef7-8fe3-4c2e-bff3-bd3af3c8e344,Conference family,Hip-Hop,2022-02-26
record_dee4a79d-0e82-40fd-a2d9-3ae04bb820be,user_60a4da2a-a938-4987-8634-b17942c753e6,Past again few focus,Pop,2022-01-04
record_669e3fee-3715-4d6f-9d43-31e52afbfa1a,user_d383327a-dd9c-4a4f-bbaf-262c7a6d90a0,Phone,Jazz,2020-07-31
record_d94b946b-8106-4fb9-a8f7-74b9d400906a,user_8929aa6d-3cab-4a72-85f6-6a33d8e69dc7,Mean PM,Blues,2022-09-07
record_81f0faa1-a8ee-42c9-b21b-b5323134d614,user_e7e6b288-eccf-4e8d-8ca3-414032972a89,Relate,Folk,2023-10-04
record_b754550c-37a6-4467-9899-372c9e21d14b,user_0d29d7f5-4482-4c26-8c28-7a5538603482,Nothing road,Punk,2020-08-06
record_a78e385d-1a21-4581-a135-4210ab59ca60,user_45b6bfb5-8583-4674-b00c-98156f632a17,Director,Gospel,2021-12-17
record_582835f6-66af-49fe-8f8e-c9476fbe2b8a,user_5d548e33-55c4-4a8e-b78e-378e83ea5d8b,Leave child might,Disco,2022-11-06
record_b65817e2-e9c7-4e85-94ed-bc9d4d64854b,user_67d94733-c5bc-49e5-be21-214a3ddaaa5c,Himself hospital car,Reggae,2023-05-02
record_28045b96-4969-4f9f-8c16-c03adb58037f,user_2697082a-a717-43ac-8f90-ec42f7d0f361,She nearly,Disco,2023-07-23
record_6ac368a4-8d1e-43fa-ac85-97396f922d5d,user_83a40c0c-573e-44ec-8cac-b5951513f88b,Speak political few,Funk,2023-12-22
record_3617bb29-192b-4554-8acc-97b39686c08f,user_cb031078-240c-4854-8138-fe501f22aa64,Partner debate require,Blues,2020-06-13
record_4b3efe96-4c8d-4385-bf05-6588a72e8585,user_e37d7018-7a73-4c72-b008-c528fbbc2dd6,Pull coach,Reggae,2020-04-17
record_a6982f81-0166-4285-81c4-1242de9d0b8e,user_2b168709-9874-4018-a598-95ad3a213715,Might tax,Jazz,2023-08-08
record_463a74c8-880c-4da6-8a10-24adad5a6bb6,user_b7d4914f-294f-47fb-8f67-5ba4d7fb4010,Southern card,Soul,2023-08-30
record_b82dd551-4415-4c8f-85f5-fd87d62af2fc,user_df3e7ef1-4a35-451b-9ee0-539f4dc29e93,Head,Jazz,2023-10-15
record_dd3f83b0-f0ec-41a0-b048-83a7dd515191,user_cc7c0847-e810-43a6-9e92-1a2b2fea6e5c,Real growth,Punk,2020-12-07
record_e3ed5b01-f2fb-4187-8dae-2be5d0c941c7,user_980f1916-c49f-4a20-b22a-ee39d8407abf,Full environmental,Funk,2020-07-12
record_5e6f3a7b-75c9-4a47-b471-154af7107f38,user_39c15f65-04ab-4449-acad-af21bb7303e2,Give put per,Punk,2020-01-23
record_780e41c7-2a66-4591-bd82-2f0c1c9e3986,user_2005b574-0cbc-4042-aacc-3dc23f7b4696,Before economy near,Funk,2020-01-20
record_aee95f3b-a559-4814-a9f2-99b61302846e,user_05f9132b-47fb-4d2b-992c-17b3c4afb2df,Lose research,Pop,2022-07-05
record_c8334f80-7fba-4269-bb92-1ba8a498afe1,user_f0a3d378-74cd-4498-9ef3-5bc90111a6cb,Need seek benefit,Country,2023-01-02
record_5900efba-93f8-4872-b896-f3ab5ecdacbb,user_7abd2d96-93e9-4c93-9070-786223ee682a,Kind according so remain,Disco,2020-06-05
record_43418b1a-4586-402d-b452-34bf8f5b7cf9,user_b6757f94-9328-48f2-b4cf-661bcc3ce4ba,Political technology,Classical,2022-06-08
record_e8fa438d-3e01-40df-bd1c-5d7dadf98015,user_827369a9-7b0e-4937-917e-632d1ed5620f,Be sign hair,Techno,2023-02-15
record_729b087c-2e9f-4848-afa1-292a2e006d7e,user_e45a0dfb-8675-4ff3-9bd1-4b97d1bd3add,Really his,Rock,2021-06-03
record_fe5da01d-454e-4e2a-af7c-108329d3d2db,user_48e21be2-5c5a-445d-b290-92297b33f359,Nation strong,Gospel,2023-01-02
record_20f54a9a-8a57-4ef2-8ae2-d08d8c477a7c,user_38eaa9f8-e8fc-4ce4-a8ae-ffb882c1786c,Other approach blood,Indie,2023-05-16
record_7a9430b3-b1ff-435c-baab-e9b1f7983f15,user_5a61e935-0fec-4c35-9bc4-58f9e7ecb067,Near yard,Punk,2021-11-04
record_35582dae-e304-4cf9-8ffb-b39451ce386c,user_bd870be7-25ae-4da4-8ba4-ccc4defc77df,Clearly however main,Rock,2023-12-20
